frame,confidence,smoothed_conf
120,0.5795205943286419,0.5492654812919758
121,0.6255296851907458,0.5572487489088919
122,0.5374103486537933,0.5617559416072838
123,0.5248417502099817,0.5582066051684546
124,0.5700207948684692,0.5638152291174188
125,0.6070980855396816,0.5741006949198839
126,0.6501772275992802,0.5788716788883461
127,0.5975629240274429,0.5815868247913205
128,0.6230839714407921,0.5877880326774599
129,0.648411329303469,0.5963656711162297
130,0.5296859280629591,0.5913822044896614
131,0.5438547760248185,0.5832147135730688
132,0.5204700410366059,0.58152068281135
133,0.5203942954540253,0.5810759373357544
134,0.5264041155576706,0.5767142694046745
135,0.5247410863637925,0.5684785694870855
136,0.554233866930008,0.5588842334201585
137,0.5025282935662703,0.5493807703740411
138,0.5318966426632621,0.5402620374962881
139,0.5342106521129608,0.5288419697772373
140,0.5722389254305098,0.5330972695139924
141,0.5454834789037705,0.5332601398018875
142,0.5297404446385123,0.5341871801620782
143,0.5539001822471619,0.5375377688413919
144,0.5628591510984633,0.5411832723954711
145,0.5498912990093231,0.5436982936600241
146,0.553941011428833,0.5436690081099067
147,0.5648521900177002,0.5499013977550498
148,0.595727824502521,0.5562845159389755
149,0.556020987033844,0.5584655494310639
150,0.530566315759312,0.5542982884639441
151,0.5511715809504191,0.5548670986686091
152,0.6070931665599346,0.5626023708607513
153,0.5997862778604031,0.5671909804220754
154,0.5505625539355807,0.5659613207057871
155,0.5915870256721973,0.5701308933720746
156,0.6404598866190229,0.5787827808910935
157,0.6421399371964591,0.5865115556089694
158,0.5734804570674896,0.5842868188654663
159,0.5868472903966904,0.5873694492017509
160,0.6102482005953789,0.5953376376853575
161,0.6070027947425842,0.600920759064574
162,0.6069286875426769,0.6009043111628483
163,0.5820244066417217,0.5991281240409801
164,0.5967708714306355,0.6037489557904856
165,0.5035427123308182,0.5949445244563478
166,0.47829027609391644,0.5787275634038371
167,0.538933515548706,0.5684069212390618
168,0.4995245337486267,0.5610113289071755
169,0.5086603373289108,0.5531926336003975
170,0.5022406786680221,0.5423918814076619
171,0.578323133289814,0.5395239152623849
172,0.5165707279335369,0.5304881193014708
173,0.575378355052736,0.5298235141425722
174,0.6120867840945721,0.5313551054089659
175,0.6006599002414279,0.5410668242000269
176,0.5794603692160712,0.5511838335122424
177,0.5541834443807602,0.5527088263954478
178,0.4877297307054202,0.5515293460911271
179,0.4870940372347832,0.5493727160817145
180,0.46873751069818226,0.5460223992847304
181,0.5337235087698157,0.5415624368327305
182,0.5396661669015884,0.5438719807295358
183,0.5602985521157583,0.5423640004358379
184,0.5818476192653179,0.5393400839529126
185,0.5948405414819717,0.5387581480769669
186,0.5629421412944794,0.5371063252848077
187,0.5322459475560621,0.5349125756023378
188,0.5316409409046173,0.5393036966222576
189,0.5392768626863306,0.5445219791674123
190,0.5685195982456207,0.5545001879221563
191,0.6165427466233572,0.5627821117075104
192,0.6051095227400461,0.5693264472913562
193,0.5848636031150818,0.5717829523912885
194,0.5637779712677002,0.5699759875915268
195,0.5237901409467062,0.5628709475380002
196,0.5426588166843761,0.5608426150769898
197,0.5804274499416351,0.5656607653155472
198,0.5903726100921631,0.5715339322343017
199,0.5561602494933389,0.5732222709150026
200,0.6212538282076517,0.5784956939112057
201,0.5644248263402418,0.5732839018828941
202,0.6806597113609314,0.5808389207449827
203,0.5739824392578818,0.5797508043592626
204,0.5749370130625638,0.580866708538749
205,0.6422740250825882,0.5927150969523372
206,0.6451613638136122,0.6029653516652609
207,0.6394445266988542,0.6088670593409827
208,0.6231572806835175,0.6121455264001181
209,0.5938243297013369,0.615911934420918
210,0.5991563374797503,0.6137021853481278
211,0.6158528655767441,0.618844989271778
212,0.5713440204660097,0.6079134201822859
213,0.5676978393034502,0.6072849601868426
214,0.5530464107340033,0.6050958999539866
215,0.47146199217864443,0.5880146966635923
216,0.5371898954564874,0.5772175498278799
217,0.5304241822316096,0.5663155153811553
218,0.5239131053288778,0.5563910978456914
219,0.49246321618556976,0.5462549864941147
220,0.5258712569872538,0.538926478444865
221,0.5289458090608771,0.5302357727932783
222,0.5383106946945191,0.5269324402161292
223,0.5708901418579949,0.5272516704715837
224,0.5880108922719955,0.530748118625383
225,0.48633595556020737,0.5322355149635392
226,0.5954571291804314,0.5380622383359336
227,0.6059427633881569,0.5456140964515883
228,0.5742692016065121,0.5506497060793517
229,0.5707073130390861,0.5584741157647034
230,0.5470848053693771,0.5605954706029157
231,0.5351950309493325,0.5612203927917613
232,0.5421547442674637,0.5616047977490558
233,0.49748629083236057,0.5542644126464923
234,0.5105929544993809,0.5465226188692309
235,0.47088932792345684,0.5449779561055558
236,0.51715367436409,0.5371476106239217
237,0.50891238078475,0.527444572363581
238,0.5638476799834858,0.5264024202012784
239,0.480433477088809,0.5173750366062506
240,0.5004084010918936,0.5127073961785024
241,0.5095259032466195,0.5101404834082309
242,0.5141646087169647,0.5073414698531811
243,0.5407573096454144,0.5116685717344864
244,0.5394258573651314,0.5145518620210614
245,0.5309156941043006,0.5205544986391459
246,0.524565327167511,0.521295663919488
247,0.4660347333321205,0.5170078991742251
248,0.48879123479127884,0.5095022546550043
249,0.5308141166513617,0.5145403186112596
250,0.5217935144901276,0.5166788299510829
251,0.5373025672002272,0.5194564963464436
252,0.5626436150991,0.5243043969846573
253,0.5587330098663058,0.5261019670067465
254,0.653353574872017,0.537494738757435
255,0.635205763578415,0.5479237457048465
256,0.5818231678926028,0.5536495297773556
257,0.5345560535788536,0.5605016618020289
258,0.4858923724719456,0.5602117755700956
259,0.5289139232852242,0.5600217562334818
260,0.49937116828831757,0.5577795216133008
261,0.4856435239315033,0.5526136172864285
262,0.5025465244596655,0.5466039082224851
263,0.5606559216976166,0.5467961994056161
264,0.5553980271021525,0.5370006446286297
265,0.495205024878184,0.5230005707586065
266,0.5479834278424581,0.5196165967535922
267,0.5057691435019175,0.5167379057458985
268,0.5417309270964729,0.5223217612083512
269,0.4901595248116387,0.5184463213609927
270,0.6263114724840436,0.5311403517805653
271,0.5807060769626072,0.5406466070836756
272,0.6714600665228707,0.5575379612899962
273,0.5170462764799595,0.5531769967682305
274,0.6779457926750183,0.565431773325517
275,0.6264493227005005,0.5785562031077487
276,0.6673060357570648,0.5904884638992094
277,0.5718438973029455,0.5970959392793121
278,0.510502278804779,0.5939730744501428
279,0.4572581478527614,0.590682936754255
280,0.5443295041720072,0.5824847399230515
281,0.47088720543043955,0.5715028527698347
282,0.4784643285804325,0.5522032789755908
283,0.5129339226654598,0.5517920435941409
284,0.468706589192152,0.5308681232458543
285,0.5049037933349609,0.5187135703093002
286,0.501534378528595,0.5021364045864533
287,0.5401701778173447,0.4989690326378932
288,0.5215290859341621,0.5000717133508316
289,0.5706451311707497,0.5114104116826304
290,0.5948119163513184,0.5164586529005615
291,0.62909996509552,0.5322799288670695
292,0.5109940220912298,0.5355328982181492
293,0.6322377175092697,0.5474632777025302
294,0.511949434876442,0.5517875622709593
295,0.712327778339386,0.5725299607714017
296,0.6316819712519646,0.5855447200437387
297,0.53593843181928,0.5851215454439322
298,0.599957001209259,0.5929643369714419
299,0.6204887628555298,0.5979487001399199
